protein_ids,symbols,description,log2FoldChange,log2_GiB,log2_DMSO,statistic,p.value,parameter,conf.low,conf.high,method,alternative,padj
Q92686,NRGN,Neurogranin;NEUG(55-78),0.5577015637336977,17.534738144268704,16.977036580535007,7.588540196849376,0.001048588253963616,4.4451058810212425,0.36146425570192003,0.7539388717654754,Welch Two Sample t-test,two.sided,0.005885722855468487
Q92688,ANP32B,Acidic leucine-rich nuclear phosphoprotein 32 family member B,-0.13156216737075255,20.153272061590716,20.28483422896147,-5.557848652435438,0.014056799083572342,2.7771473469933823,-0.21043323101198483,-0.05269110372952026,Welch Two Sample t-test,two.sided,0.0348232494303918
Q92692;K7EKE8,PVRL2,Nectin-2,0.09148851349377729,14.922506545502737,14.83101803200896,1.1046754843846776,0.32559567243662896,4.435081432888363,-0.12982612642205946,0.312803153409614,Welch Two Sample t-test,two.sided,0.4043081719790616
Q92696;H0YLH3;H0YLG7;H0YKZ8;H0YMG5;H0YKP6,RABGGTA,Geranylgeranyl transferase type-2 subunit alpha,-0.002439373240473941,19.79513804509821,19.797577418338683,-0.12063006193062854,0.9133098717204341,2.4103681633088616,-0.07668575814048202,0.07180701165953414,Welch Two Sample t-test,two.sided,0.9339680385433565
Q92733;H0YE12;H0Y679,PRCC,Proline-rich protein PRCC,0.21104673173444866,18.616661550570164,18.405614818835716,5.733444887482393,0.004342095638737902,4.071278974778458,0.10954826368988801,0.31254519977900924,Welch Two Sample t-test,two.sided,0.015041780283961505
Q92747,ARPC1A,Actin-related protein 2/3 complex subunit 1A,0.033132294804280704,13.867632038819119,13.834499744014838,0.32391946651809844,0.7595354016877277,4.836592707589439,-0.23249570893829433,0.2987602985468557,Welch Two Sample t-test,two.sided,0.8071910762099636
Q92754,TFAP2C,Transcription factor AP-2 gamma,-0.9612113990660909,17.244621448596018,18.20583284766211,-17.99267739153704,3.0731425747489193e-4,3.0998307858155334,-1.1281692818756952,-0.7942535162564864,Welch Two Sample t-test,two.sided,0.0029770183846281393
Q92759;A0A0G2JHJ2,GTF2H4,General transcription factor IIH subunit 4,0.15895562532545426,17.612263601712456,17.453307976387002,3.334137074724292,0.03234273764513785,3.720347711992441,0.022570180118169168,0.29534107053273934,Welch Two Sample t-test,two.sided,0.0641084503368245
Q92769;H3BM24;E5RFI6;E5RJ04;E5RGV4;E5RHE7;E5RH52;E5RG37;E5RFP9;E5RK19,HDAC2,Histone deacetylase 2,-0.13291745712486147,19.468268451368903,19.601185908493765,-3.688950188933932,0.03662897269911973,2.8968711614519878,-0.2499292718867209,-0.01590564236300203,Welch Two Sample t-test,two.sided,0.07055624920444603
Q92783;A6NMU3,STAM,Signal transducing adapter molecule 1,-0.02321388318980766,18.02420375164761,18.04741763483742,-0.3982697678858795,0.7121792816363148,3.7275233695547376,-0.18981789643557193,0.1433901300559566,Welch Two Sample t-test,two.sided,0.7689565460593055
Q92785;J3KMZ8;E9PN04;H0YEI1;J3KQY6;C8C3P2;E9PDV3;A0A3B3IRI4;Q92784;Q92782,DPF2,Zinc finger protein ubi-d4,-0.15256863379067553,17.713202084218192,17.865770718008868,-2.817195964603933,0.04262820286476439,4.434684452675428,-0.2972924481995773,-0.007844819381773767,Welch Two Sample t-test,two.sided,0.07966055865465295
Q92793;I3L466;I3L3I5,CREBBP,CREB-binding protein,-0.1396763850549334,18.204137504268886,18.34381388932382,-2.1222661141064596,0.09620069769731647,4.304263709042103,-0.31742417059162736,0.03807140048176058,Welch Two Sample t-test,two.sided,0.1483056381481443
Q92797;A0A087WUE9;M0R3C7;M0R039;M0R1C2;M0R180;M0QXP5,SYMPK,Symplekin,-0.05398051558806927,19.597217702348928,19.651198217936997,-2.6401141944184627,0.048666984792720684,4.721297060192848,-0.10748639736523916,-4.7463381089937366e-4,Welch Two Sample t-test,two.sided,0.08790633378789862
Q92804;A0A075B7D9;A0A075B7F4;A0A075B7C1;A0A075B7E4;A0A075B7F2,TAF15,TATA-binding protein-associated factor 2N,-0.25567906197992585,20.49460825126128,20.750287313241206,-11.51229627691963,2.3300977217133355e-4,4.243107330367718,-0.3159730877395515,-0.19538503622030018,Welch Two Sample t-test,two.sided,0.002674919538674416
Q92805;R4GNH1;Q5T165;H0YE54,GOLGA1,Golgin subfamily A member 1,0.1606396234659293,16.226715764148747,16.066076140682817,3.3222581830043008,0.02120453662433803,4.960954344515972,0.036050642902215005,0.2852286040296436,Welch Two Sample t-test,two.sided,0.04695801945018101
Q92820;A0A7I2YQQ3;A0A7I2V5X9;A0A7I2V5P2,GGH,Gamma-glutamyl hydrolase,-0.24905083415962892,19.39743128307339,19.64648211723302,-6.739227377311047,0.0015091709968022735,4.597847268283193,-0.34660209483699617,-0.1514995734822617,Welch Two Sample t-test,two.sided,0.00736605799258295
Q92828,CORO2A,Coronin-2A,0.1370745773217834,16.678800885297452,16.54172630797567,3.1558244583270922,0.03924802312296425,3.630784124344149,0.011484602032473954,0.2626645526110929,Welch Two Sample t-test,two.sided,0.07467947505690295
Q92830;K7ERS6,KAT2A,Histone acetyltransferase KAT2A,0.18666825712959678,16.37467703227891,16.188008775149314,2.587109710585056,0.08523237318086964,2.86293752876149,-0.049301546148127824,0.4226380604073214,Welch Two Sample t-test,two.sided,0.13498386233404217
Q92845,KIFAP3,Kinesin-associated protein 3,-0.021427481005446225,16.741531967684818,16.762959448690264,-0.5537888365121763,0.6168014605787039,3.1334091621858997,-0.1416508876539893,0.09879592564309686,Welch Two Sample t-test,two.sided,0.6846273155802254
Q92871,PMM1,Phosphomannomutase 1,0.027371777428166766,15.868416808449549,15.841045031021382,0.8332860346377599,0.44405036468008136,4.813513110819536,-0.05806018598189853,0.11280374083823207,Welch Two Sample t-test,two.sided,0.521788328095038
Q92878;A0A1W2PQ90;A0A494C1B7;E7EN38;A0A494BZX5;A0A494C122;E7ESD9;A0A494C0Y7;A0A494BZX8;C9JNH8;E9PM98;H7C0V2;H7C0P8,RAD50,DNA repair protein RAD50,-0.19075014334229934,20.16943417368679,20.360184317029088,-11.628226826938773,1.5918105983101305e-4,4.495386844445745,-0.2343823934835057,-0.14711789320109298,Welch Two Sample t-test,two.sided,0.0021381800147383004
Q92882,OSTF1,Osteoclast-stimulating factor 1,-0.16862173829049354,17.91879050433422,18.087412242624712,-7.351789702128239,0.0035572138958511698,3.3451541715597504,-0.23753366355527436,-0.0997098130257127,Welch Two Sample t-test,two.sided,0.013026557032013641
Q92889;I3NI48,ERCC4,DNA repair endonuclease XPF,0.2405203504053688,18.184889217945408,17.94436886754004,5.784039960270746,0.0036974940348798264,4.242014951465566,0.1276180876492971,0.35342261316144047,Welch Two Sample t-test,two.sided,0.013379371153184627
Q92890;C9JNP9;C9IZG3,UFD1L,Ubiquitin fusion degradation protein 1 homolog,0.13824951718825318,19.221873843240296,19.083624326052043,2.3400968412000402,0.08309844496391139,3.784327232506552,-0.02953214375831114,0.3060311781348175,Welch Two Sample t-test,two.sided,0.13256517564819642
Q92896;H3BM42;H3BQU9;H3BRD8;H3BQT1,GLG1,Golgi apparatus protein 1,-0.1609867446929698,19.538414728725783,19.699401473418753,-7.073284223512228,8.744427284824259e-4,4.999126690164218,-0.21949582387309158,-0.10247766551284801,Welch Two Sample t-test,two.sided,0.005320501512975485
Q92900,UPF1,Regulator of nonsense transcripts 1,0.2719460118544532,21.24334675402467,20.971400742170218,12.284122949180135,0.0016885749319234932,2.771983847086713,0.19809825688332164,0.34579376682558477,Welch Two Sample t-test,two.sided,0.007894870669585233
Q92905;E5RHH5;E5RFS1;E5RG35;E5RK55;E5RHF2,COPS5,COP9 signalosome complex subunit 5,-0.35186652553521114,17.43320833498485,17.785074860520062,-2.0126434679778527,0.10517985515631034,4.604668825202111,-0.813133193382983,0.10940014231256068,Welch Two Sample t-test,two.sided,0.15948506836678564
Q92917,GPKOW,G patch domain and KOW motifs-containing protein,0.33625088417701576,18.837761065952524,18.501510181775508,22.444550209821916,4.7353620278618936e-4,2.6025474750390156,0.28417749274003373,0.38832427561399774,Welch Two Sample t-test,two.sided,0.00368522136354491
Q92922;F8WE13;Q5SYV2;A0A0A0MT55;Q9UL12,SMARCC1,SWI/SNF complex subunit SMARCC1,0.004893601324724273,21.533690016930592,21.528796415605868,0.2724740681784698,0.8017064791334599,3.2410014766196285,-0.049931978853891786,0.05971918150334034,Welch Two Sample t-test,two.sided,0.8406517756788794
Q92945;A0A087WTP3;M0R0I5;M0QYH3;M0QXW7;M0R3J3;M0R0C6;M0QYG1;M0R251;M0R263,KHSRP,Far upstream element-binding protein 2,0.1381829097361198,22.4845919139773,22.34640900424118,8.960941969919679,0.0014244460776729026,3.57156922252217,0.09326495775814606,0.18310086171409357,Welch Two Sample t-test,two.sided,0.007160463220203893
Q92947;K7EQ99;K7ESA6;K7EKT3,GCDH,"Glutaryl-CoA dehydrogenase, mitochondrial",-0.35529641965541003,18.248186409037057,18.603482828692467,-6.922280941535169,9.667579644622216e-4,4.997796372324689,-0.4872528754424911,-0.22333996386832902,Welch Two Sample t-test,two.sided,0.005583346658193712
Q92973;E7EW37;S4R398,TNPO1,Transportin-1,0.1519161780864735,19.699332009371247,19.547415831284773,5.064163380571141,0.008738246408847081,3.707682475856442,0.0659728576287252,0.23785949854422178,Welch Two Sample t-test,two.sided,0.024417376396647025
Q92979;V9GYP5;A0A087WWQ2;A0A087WVM7,EMG1,Ribosomal RNA small subunit methyltransferase NEP1,0.22317980951557814,20.529898693687986,20.306718884172408,5.55134184729489,0.0039004742849950416,4.390028672908173,0.11536310440977626,0.33099651462138,Welch Two Sample t-test,two.sided,0.013940899093861776
Q92990;M0QXG8;M0QX84,GLMN,Glomulin,-0.424263712674243,17.763168023002088,18.18743173567633,-6.970067941346639,0.007654455420072597,2.7883978668014455,-0.6265649617794163,-0.22196246356906973,Welch Two Sample t-test,two.sided,0.02226040606857847
Q92994,BRF1,Transcription factor IIIB 90 kDa subunit,-0.055654801897244255,13.692536039700018,13.748190841597262,-0.3487055042211872,0.757800253780445,2.2072564078578454,-0.6841382064938094,0.5728286026993209,Welch Two Sample t-test,two.sided,0.8057389559660693
Q92995;H7C5J3,USP13,Ubiquitin carboxyl-terminal hydrolase 13,-0.27589260096739565,16.844235208704653,17.12012780967205,-5.363609986377701,0.005588963251121003,4.0604006476701215,-0.41787303771642786,-0.13391216421836347,Welch Two Sample t-test,two.sided,0.017767048550484082
Q93008;O00507;H7C2M9,USP9X,Probable ubiquitin carboxyl-terminal hydrolase FAF-X,-0.32390031679117826,20.477075278055672,20.80097559484685,-13.10359875106636,0.0016604721817922287,2.679940847516003,-0.40815674844641686,-0.2396438851359396,Welch Two Sample t-test,two.sided,0.007824870705713917
Q93009;A0A669KBL1;H3BND8;F5H2X1;H3BUV0;H3BTM1;H3BRA2;H3BQD1;H3BMF6;I3L2D8,USP7,Ubiquitin carboxyl-terminal hydrolase 7;Ubiquitin carboxyl-terminal hydrolase,-0.09242697263509214,21.75672339933234,21.849150371967433,-2.5684330270798945,0.05914103119845964,4.204476621617196,-0.1904519702310785,0.005598024960894202,Welch Two Sample t-test,two.sided,0.10209888319881562
Q93034;H0YCA0,CUL5,Cullin-5,-0.0685636499325426,18.45443541669278,18.522999066625324,-4.7608593976175335,0.008722885824480896,4.032612340639448,-0.10842149539107261,-0.02870580447401261,Welch Two Sample t-test,two.sided,0.024393565093631518
Q93050;B7Z641;B7Z2A9;K7EPG4;K7EM24;F5H1T6;K7ELZ6;K7EN36;K7EQW2;F5H847;F5GX48;K7ENA1;A0A2R8Y6X9;Q9HBG4,ATP6V0A1,V-type proton ATPase 116 kDa subunit a isoform 1;V-type proton ATPase subunit a,0.04191955062213282,19.14697915597649,19.105059605354356,1.1008585069796004,0.3333008771545657,3.9619731368488194,-0.06420599723032289,0.14804509847458852,Welch Two Sample t-test,two.sided,0.4123018021793127
Q93052;A0A087WZF1;C9JUT4;C9J5C8;C9J4E3;C9JXK9;C9J2R5;C9JIY7;C9JT42;C9J3U9;C9J1K7;C9JE51,LPP,Lipoma-preferred partner,0.328680543330254,19.728050116650522,19.399369573320268,3.7473406802183002,0.02289551777348793,3.7081547383195756,0.07740936944364327,0.5799517172168647,Welch Two Sample t-test,two.sided,0.049527736855187854
Q93063;E9PNL9,EXT2,Exostosin-2,-0.3069364454768948,15.237506937190316,15.544443382667211,-7.034240364693138,0.0013386397815386504,4.526098819967865,-0.4227289921654755,-0.19114389878831411,Welch Two Sample t-test,two.sided,0.006875068479262949
Q93073;H0YKY4,SECISBP2L,Selenocysteine insertion sequence-binding protein 2-like,-0.38915035928255115,15.124833303952308,15.513983663234859,-2.7535301130990923,0.0402588014408603,4.98641758927758,-0.7527428831004791,-0.025557835464623244,Welch Two Sample t-test,two.sided,0.07618257605220534
Q93074;Q7Z3Z5;F8WAE6;Q86YW9;H7C191;H7C274,MED12;TNRC11,Mediator of RNA polymerase II transcription subunit 12,-0.06236565442592834,18.836904422816485,18.899270077242413,-4.1749792698003105,0.03424790658693969,2.5462819402905446,-0.11507564104629774,-0.009655667805558944,Welch Two Sample t-test,two.sided,0.06713368052553519
Q93100;I3L3F2;I3L0Z1;H3BV13;H3BQ89,PHKB,Phosphorylase b kinase regulatory subunit beta,-0.16415295049291956,16.59612780327336,16.76028075376628,-3.6967385194417988,0.025540011104158353,3.5666958211327096,-0.29357808584323664,-0.034727815142602446,Welch Two Sample t-test,two.sided,0.05383111665201222
Q969E2,SCAMP4,Secretory carrier-associated membrane protein 4,-0.062363317133602436,16.351080055695146,16.41344337282875,-0.8278284950248537,0.4661852434925445,3.128824227575632,-0.2966198157497507,0.17189318148254581,Welch Two Sample t-test,two.sided,0.5430982051625914
Q969E4;Q6IPX3;Q5H9L2,TCEAL3;TCEAL6;TCEAL5,Transcription elongation factor A protein-like 3;Transcription elongation factor A protein-like 6;Transcription elongation factor A protein-like 5,-0.1958354528500692,16.612242788670223,16.808078241520292,-6.981630520806433,0.011067759438169041,2.4669168966276533,-0.29707353548248205,-0.09459737021765634,Welch Two Sample t-test,two.sided,0.02904289956653245
Q969G5;E9PIE3,PRKCDBP,Protein kinase C delta-binding protein,0.23012505034095554,17.974843199470897,17.74471814912994,3.194878559574362,0.029043820117384274,4.384096905373204,0.03686348775675416,0.4233866129251569,Welch Two Sample t-test,two.sided,0.05925512176204415
Q969G6;H7C4G0,RFK,Riboflavin kinase,0.6042893132178868,18.97571871963297,18.371429406415082,14.033867482165446,4.213680421288118e-5,4.833363637984302,0.4924440088911424,0.716134617544631,Welch Two Sample t-test,two.sided,0.0011227916732334802
Q969H8;M0QXF7;M0QYN0,MYDGF,Myeloid-derived growth factor,0.04254868788143895,20.689940662359557,20.64739197447812,1.1764929360892125,0.29237211083945824,4.998168885875973,-0.050428442845396146,0.13552581860827403,Welch Two Sample t-test,two.sided,0.3689122592016648
Q969M1,TOMM40L,Mitochondrial import receptor subunit TOM40B,-0.23186430197815433,13.81262962209966,14.044493924077814,-1.285215379634582,0.25675825590271784,4.841687187837971,-0.7002184230001621,0.23648981904385352,Welch Two Sample t-test,two.sided,0.3310484593710298
Q969R5,L3MBTL2,Lethal(3)malignant brain tumor-like protein 2,-0.31168773802921557,14.619352002175177,14.931039740204392,-5.1012728347163145,0.03083983288698207,2.162208986492698,-0.5565558946493566,-0.06681958140907446,Welch Two Sample t-test,two.sided,0.06196394656533294
Q969S3,ZNF622,Zinc finger protein 622,0.46816604143429785,20.355803137508627,19.88763709607433,16.02224807617578,1.5705889060352787e-4,3.6697456044855596,0.3840769414347261,0.5522551414338696,Welch Two Sample t-test,two.sided,0.0021289045089765415
Q969S9;D6RF75;D6RAL1,GFM2,"Ribosome-releasing factor 2, mitochondrial",-0.5986593101800146,16.120851384859208,16.719510695039222,-5.728454344207652,0.006891825568547372,3.4909884732793306,-0.9062865444844863,-0.2910320758755429,Welch Two Sample t-test,two.sided,0.02070012303806537
Q969V3;K7EMW4;K7ENM2;A0A0C4DGP7;K7ELZ9;K7EQ66;K7EN96,NCLN,Nicalin,0.022381286775665643,17.48993606179716,17.467554775021494,0.7012748623970895,0.5218222858774801,3.9958224012971635,-0.0662659008537868,0.11102847440511808,Welch Two Sample t-test,two.sided,0.5973707795890468
Q969X5;F2Z3Q5;F2Z2U2,ERGIC1,Endoplasmic reticulum-Golgi intermediate compartment protein 1,0.1479895967706888,19.59408963795866,19.44610004118797,5.047845501634227,0.0039609523058636385,4.990777594631456,0.07258497023464022,0.22339422330673736,Welch Two Sample t-test,two.sided,0.014095571316469137
Q969Y2;M0R0S9,GTPBP3,"tRNA modification GTPase GTPBP3, mitochondrial",0.17848086664595186,16.244342016262575,16.065861149616623,5.83582959776857,0.0022794299183874155,4.871300325619573,0.09923427199677956,0.2577274612951242,Welch Two Sample t-test,two.sided,0.009649533345400238
Q969Z0;C9J7P5;H7C4R5;C9IZN7;C9J5A2;C9J347;C9J618,TBRG4,Protein TBRG4,0.17376416522064275,18.773395174851853,18.59963100963121,7.192436755169612,8.091347536622111e-4,4.999762082967396,0.11165984436233642,0.23586848607894909,Welch Two Sample t-test,two.sided,0.005094983967584816
Q96A19,CCDC102A,Coiled-coil domain-containing protein 102A,0.01886639148953151,16.91687845530794,16.89801206381841,0.30019456937115235,0.7795142852833222,3.8556517133505332,-0.15823222759395447,0.1959650105730175,Welch Two Sample t-test,two.sided,0.8234836647916483
Q96A33;A0A087WYW6;J3QR89,CCDC47,Coiled-coil domain-containing protein 47,0.24017524381879696,19.485910733365092,19.245735489546295,5.8965440782114005,0.011562308691602288,2.819557018679855,0.10572757448262597,0.374622913154968,Welch Two Sample t-test,two.sided,0.029897804131539644
Q96A35;X6RJ73;X6RHI2,MRPL24,"39S ribosomal protein L24, mitochondrial",-0.1604724788848415,17.131086981836926,17.291559460721768,-3.4551881801357394,0.03423531623966757,3.3565132523872534,-0.29978136975752706,-0.021163588012155968,Welch Two Sample t-test,two.sided,0.0671290750676102
Q96A49,SYAP1,Synapse-associated protein 1,0.0359877875523118,19.27067409142907,19.234686303876757,0.4836367298482273,0.6495076057042946,4.893286357764509,-0.15655273027232552,0.22852830537694913,Welch Two Sample t-test,two.sided,0.713630968050897
Q96A57;Q5JWB9;A0A087WTT2,TMEM230,Transmembrane protein 230,0.3840905666487906,15.891513486040218,15.507422919391427,3.3672599861599766,0.020117990189147592,4.97267208916217,0.09038871508715571,0.6777924182104255,Welch Two Sample t-test,two.sided,0.04502336145096022
Q96A65,EXOC4,Exocyst complex component 4,-0.19453263405166865,18.805394206482227,18.999926840533895,-6.20751725856934,0.005304197871936611,3.4932906792656877,-0.28675226154984407,-0.10231300655349325,Welch Two Sample t-test,two.sided,0.017087430161855675
Q96A72;P61326;F5H6N1;F5H6P7;F5H3U9;F5H124,MAGOHB;MAGOH,Protein mago nashi homolog 2;Protein mago nashi homolog,-0.0017372328480931287,20.723798313016466,20.72553554586456,-0.020037447122640432,0.984788563118273,4.999734764866036,-0.22460846153861963,0.22113399584243335,Welch Two Sample t-test,two.sided,0.987976488584897
