direction,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,y
induced,GO:0006903,vesicle targeting,37/3596,91/14222,8.993573672194755e-4,0.01694942730529011,0.01546566970552519,CUL3/TRAPPC3/SAR1A/PSEN1/CD59/TMED2/SNAP29/CNIH1/PPP6R1/NAPA/BET1/SEC23IP/GBF1/GOSR2/GOSR1/PPP6R3/TFG/GORASP1/PPP6C/PREB/ARFGAP2/SAR1B/SEC13/STX5/PEF1/TGFA/TRAPPC2L/NLGN1/CEP19/RAB1B/MCFD2/SCRIB/TRAPPC5/TMED9/TRAPPC4/PDCD6/SEC22B,37,99
induced,GO:0042769,"DNA damage response, detection of DNA damage",19/3596,38/14222,8.929480898792283e-4,0.01688274845173589,0.01540482793743248,RFC2/POLD3/RBX1/RPA3/POLD2/RPA2/UBE2B/MRPS26/PCNA/RFC3/MRPS9/CUL4A/DTL/RPS27A/RPS3/USP1/RFC4/TREX1/UBA52,19,100
induced,GO:1904874,positive regulation of telomerase RNA localization to Cajal body,10/3596,15/14222,8.700118645950184e-4,0.01650216052844744,0.01505755678723534,TCP1/DKC1/CCT7/CCT6A/CCT5/CCT8/CCT3/CCT2/RUVBL1/RUVBL2,10,101
induced,GO:0006986,response to unfolded protein,63/3596,174/14222,8.491570571558633e-4,0.01615871681578147,0.01474417823308954,DDX11/ERP44/BAK1/JKAMP/HERPUD1/TM7SF3/DERL2/MYDGF/HSP90AA1/DNAJA1/PPP1R15A/BAX/DNAJB11/XBP1/ARFGAP1/FKBP14/GOSR2/TMEM33/HSPA8/FAF2/NFE2L2/ZBTB17/SERP1/COPS5/VAPB/DNAJB9/SELENOS/DNAJB1/EIF2S1/RNF121/PREB/TMBIM6/HDGF/CREB3L4/SRPRB/MANF/BAG3/HSPB8/CLGN/CXXC1/NCK1/PPP1R15B/ATP6V0D1/UBE2J2/LMNA/DNAJB4/ATF3/HSPA4L/VCP/CXCL8/HSPA6/YIF1A/DDIT3/CREB3L2/SRPRA/HSF1/PTPN1/DDRGK1/GET3/FICD/HSPA1B/HSPA1A/CALR3,63,102
induced,GO:0034504,protein localization to nucleus,89/3596,261/14222,8.323489920395541e-4,0.01589029893893694,0.01449925773214493,PAF1/NGFR/TNPO3/ELAVL1/TFRC/PSEN1/GSK3B/TNPO1/IPO11/RBM22/NUP50/NUP188/RANGAP1/NXT2/ARL2BP/DNAJB6/GLI3/SUFU/KPNB1/NUP88/YWHAE/NUP98/NUP107/RAB23/E2F3/BYSL/SKP1/ECT2/SUMO1/PARK7/SUPT7L/TCP1/UFM1/TARDBP/CDKN1A/NUP153/BMP4/SOX9/MED1/RPL23/SIX1/PIN1/LIF/RPAIN/TRIM28/SESN2/DKC1/NXT1/DCLK1/IPO8/LAMTOR5/CCT7/MDM2/RANBP6/BBS4/PML/WRAP53/TOR1AIP1/NVL/CCT6A/CCT5/BAG3/HNRNPU/ANGPT1/FLCN/CCT8/LMNA/NUP35/CCT3/TAF3/NOLC1/CCT2/PLK1/NMD3/CDK1/TRIM8/PLRG1/LARP7/RRS1/SUMO3/KPNA4/POM121/RPF2/TOPORS/PPP1R10/NUP62/PINX1/OTUD7B/RASSF5,89,103
induced,GO:0043038,amino acid activation,23/3596,49/14222,8.322914271272205e-4,0.01589029893893694,0.01449925773214493,SARS1/GATB/AIMP2/TARS1/FARSB/WARS2/AARS2/EEF1E1/QRSL1/NARS1/YARS1/CARS2/NARS2/TARS2/FARS2/PARS2/AIMP1/MARS1/HARS1/FARSA/MARS2/GATC/AARSD1,23,104
induced,GO:0032508,DNA duplex unwinding,42/3596,106/14222,7.897502874918552e-4,0.01517559375964741,0.01384711804384584,RECQL/DDX11/MNAT1/RFC2/RAD51/MCM2/MCM6/ATRX/RBX1/CHD8/SSBP1/TWNK/RECQL5/GTF2H1/ASCC3/RAD23B/MCM8/IGHMBP2/RFC3/DDB2/BRIP1/CUL4A/RPS27A/GTF2H2/G3BP1/CETN2/GINS4/CHD1/XPC/RFC4/MCM7/NAV2/CHD7/RUVBL1/RUVBL2/PURA/GTF2F2/TREX1/GTF2H4/DDX3X/UBA52/GTF2H5,42,105
induced,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",30/3596,69/14222,7.339352011347733e-4,0.01414930813990972,0.01291067375387037,PTBP1/THRAP3/SART3/YTHDC1/REST/DDX17/SRSF5/DDX5/SRSF3/RBM24/IK/SRSF4/RBM25/SMU1/RBM19/NSRP1/KHDRBS3/SRSF1/TRA2B/MBNL2/WTAP/SAP18/MBNL1/HNRNPU/MAGOH/SF1/SRSF10/RNPS1/SRSF8/RBM8A,30,106
induced,GO:0032204,regulation of telomere maintenance,34/3596,81/14222,7.30841455292726e-4,0.01413601235895141,0.01289854188929025,UPF1/ERCC1/SIRT6/ATRX/MAPKAPK5/HNRNPC/ACD/TCP1/TENT4B/HNRNPA2B1/DKC1/SLX1A/TERF2/CCT7/HNRNPD/NABP2/PML/PARN/CCT6A/TERF1/CCT5/NEK7/HNRNPU/CCT8/SMG1/CCT3/CCT2/TERF2IP/EXOSC10/ERCC4/AURKB/SMG5/PPP1R10/PINX1,34,107
induced,GO:0046782,regulation of viral transcription,28/3596,63/14222,7.142274337721188e-4,0.01386025515042923,0.01264692454381271,POLR2J/RSF1/TAF11/REST/POLR2F/SNW1/POLR2C/TRIM14/TRIM32/TARDBP/GTF2F1/ZFP36/GTF2B/POLR2K/CHD1/TRIM11/PSMC3/POLR2G/TRIM8/JUN/POLR2L/POLR2A/NELFA/GTF2F2/SUPT5H/TRIM27/TRIM13/SUPT4H1,28,108
induced,GO:1901673,regulation of mitotic spindle assembly,11/3596,17/14222,6.886393967933903e-4,0.0134079458713415,0.01223421054533255,CHMP2B/CHMP5/CHMP4B/VPS4B/CHMP2A/HNRNPU/PLK1/RCC1/HSPA1B/HSPA1A/CHMP1B,11,109
induced,GO:0022406,membrane docking,63/3596,172/14222,6.01152595168815e-4,0.01174344604515824,0.01071542149877758,PAFAH1B1/MKS1/OFD1/CC2D2A/PCM1/HSP90AA1/RAB10/DYNLL1/ICAM1/HAUS4/EZR/SNAP29/MAPRE1/RPGRIP1L/CCP110/VPS18/BLOC1S6/CEP41/B9D1/YWHAE/SNX3/CEP72/VAMP8/CEP89/VAPB/TUBG1/STX11/RABEPK/DCTN3/HAUS2/EXOC6/RAB13/NPHP1/RALB/MSN/CETN2/SCLT1/HAUS1/STX5/TMEM67/PDZD8/RAB8B/PLK1/STX3/RAB8A/TCTN2/RAB3B/YWHAG/CDK1/IQCB1/CEP135/CKAP5/SCFD2/KIF24/TMEM216/TUBB4B/CLN3/FBF1/DYNC1H1/CEP290/CEP43/HAUS7/CSNK1E,63,110
induced,GO:0006282,regulation of DNA repair,50/3596,130/14222,6.001602034460654e-4,0.01174344604515824,0.01071542149877758,DDX11/WAS/RAD51/SIRT6/TIGAR/FUS/SIRT1/TFIP11/BABAM1/RECQL5/NSD2/FOXM1/RAD51AP1/OGG1/RPA2/AUNIP/TRIM28/FIGNL1/TERF2/PCNA/ACTR2/CUL4A/PML/WRAP53/CBX8/EGFR/RPS3/CHEK1/PPP4C/EYA3/USP1/PPP4R2/TERF2IP/OTUB1/NUDT16L1/UBE2V2/SETMAR/SHLD1/MAGEF1/UBE2N/HSF1/PARPBP/BRCC3/KDM4D/SIRT7/H2AX/HMGB1/PARG/UBE2V1/SHLD3,50,111
induced,GO:0090169,regulation of spindle assembly,14/3596,24/14222,5.859636490508601e-4,0.01152329851645169,0.01051454574621452,SPAG5/CHMP2B/CHMP5/CHMP4B/VPS4B/CHMP2A/NUMA1/HNRNPU/PLK1/RCC1/DYNC1H1/HSPA1B/HSPA1A/CHMP1B,14,112
induced,GO:0017004,cytochrome complex assembly,19/3596,37/14222,5.837748864308542e-4,0.01151877963830007,0.01051042245191827,HCCS/COX15/BCS1L/TIMM21/UQCC1/FASTKD3/SCO1/UQCC2/UQCRB/COA6/SLC25A33/COX14/COA4/COA3/UQCR10/LYRM7/COX20/UQCC3/COX19,19,113
induced,GO:0043039,tRNA aminoacylation,23/3596,48/14222,5.788034894233489e-4,0.01145913979060367,0.01045600349314481,SARS1/GATB/AIMP2/TARS1/FARSB/WARS2/AARS2/EEF1E1/QRSL1/NARS1/YARS1/CARS2/NARS2/TARS2/FARS2/PARS2/AIMP1/MARS1/HARS1/FARSA/MARS2/GATC/AARSD1,23,114
induced,GO:0001844,protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,16/3596,29/14222,5.624352316436228e-4,0.01117269987183953,0.01019463860486324,CASP8/TP73/BAX/E2F1/BBC3/YWHAE/YWHAH/YWHAQ/NMT1/PMAIP1/YWHAZ/MOAP1/YWHAG/BCL2/SFN/PPP3R1,16,115
induced,GO:0006294,"nucleotide-excision repair, preincision complex assembly",16/3596,29/14222,5.624352316436228e-4,0.01117269987183953,0.01019463860486324,MNAT1/RBX1/RPA3/GTF2H1/RPA2/RAD23B/CCNH/DDB2/CUL4A/RPS27A/GTF2H2/CETN2/XPC/GTF2H4/UBA52/GTF2H5,16,116
induced,GO:0043462,regulation of ATPase activity,31/3596,71/14222,5.52422654694648e-4,0.01104845309389295,0.01008126842455646,MNAT1/DNAJA2/ATP1B3/PFN2/MCM2/DNAJA1/DYNLL1/DNAJB11/MSH2/SIRT1/AHSA1/NAPA/DNAJB6/SSBP1/PFN1/MSH6/ATP5IF1/DNAJB1/DNAJC1/TOR1AIP1/GTF2H2/HNRNPU/CHTOP/DNAJB4/PXK/SETMAR/TMEM64/DNAJC9/GTF2H4/PAM16/UHRF1,31,117
induced,GO:0090114,COPII-coated vesicle budding,31/3596,71/14222,5.52422654694648e-4,0.01104845309389295,0.01008126842455646,CUL3/TRAPPC3/SAR1A/CD59/TMED2/CNIH1/SEC23B/VAPA/PPP6R1/NAPA/BET1/SEC23IP/GOSR2/PPP6R3/TFG/GORASP1/PPP6C/VAPB/PREB/SAR1B/SEC13/STX5/PEF1/TGFA/TRAPPC2L/RAB1B/MCFD2/TRAPPC5/TRAPPC4/PDCD6/SEC22B,31,118
induced,GO:0044843,cell cycle G1/S phase transition,89/3596,258/14222,5.485429631830332e-4,0.01104600213532957,0.01007903202359019,PAF1/MNAT1/PIAS1/CUL3/MCM10/MCM2/MCM6/JADE1/CNOT4/RBL1/BAX/CDC45/CDC6/CDC7/POLE2/APEX1/E2F1/FAM83D/POLA1/GSPT1/CDK6/RPA3/FBXO5/E2F3/CCND3/ACVR1/POLE4/ORC4/GADD45A/RPA2/PPP6C/CDK2/CDKN1A/MCM8/MAX/PPAT/E2F8/CDKN2D/LATS1/PCNA/CDC73/CCNH/ORC3/CDK4/MDM2/GPNMB/RDX/RB1/CUL4A/PML/RPTOR/CNOT9/SKP2/PLK2/PRIM2/EGFR/POLE3/LATS2/EIF4E/BTG2/RPL26/GFI1/CDC25A/ORC5/E2F7/MCM7/RFWD3/E2F6/CRADD/CDK1/TRIAP1/PLRG1/BCL2/RRM2/MTBP/PLK3/CCNE2/SFN/TYMS/RCC1/RPS27L/CDK10/ZNF655/PRIM1/DDRGK1/RPA4/E2F4/DDX3X/DHFR,89,119
induced,GO:0016073,snRNA metabolic process,22/3596,45/14222,5.348460652371197e-4,0.01080719884396654,0.00986113363904358,ZCCHC8/MTREX/EXOSC7/EXOSC5/EXOSC3/INTS2/EXOSC8/EXOSC9/INTS11/METTL16/DKC1/INTS12/TUT1/EXOSC10/LARP7/EXOSC4/EXOSC6/CT45A5/CT45A1/CT45A3/CT45A10/CT45A9,22,120
induced,GO:2001242,regulation of intrinsic apoptotic signaling pathway,56/3596,148/14222,4.724893418248226e-4,0.0095801287238964,0.00874148157996777,PLAUR/BCLAF1/HERPUD1/RRN3/DNAJA1/BAX/ERP29/SIRT1/XBP1/HIF1A/PIAS4/BBC3/PTPMT1/SOD2/HTRA2/NFE2L2/PARK7/TRIM32/PLAGL2/STYXL1/CDKN2D/SELENOS/FIGNL1/UBQLN1/MDM2/SKIL/TMBIM6/PMAIP1/SOD1/MCL1/NONO/RPS3/FLCN/NCK1/RPL26/VDAC2/ANKRD2/BAG5/PLEKHF1/NKX3-1/TRIAP1/BCL2L1/BCL2/RPS7/RAD9A/PARL/DDIT3/NOC2L/PTPN1/SIAH1/SGMS1/HSPA1A/DDX3X/MAGEA3/GPX1/TAF9,56,121
induced,GO:0097345,mitochondrial outer membrane permeabilization,25/3596,53/14222,4.5756750058071846e-4,0.00930967786648659,0.00849470606614431,BAK1/CASP8/TP73/GSK3B/BAX/MUL1/E2F1/BBC3/YWHAE/ZNF205/YWHAH/ATP5IF1/YWHAQ/NMT1/PMAIP1/MPV17L/YWHAZ/MOAP1/YWHAG/BCL2/SFN/BLOC1S2/HSPA1A/SLC35F6/PPP3R1,25,122
induced,GO:0017062,respiratory chain complex III assembly,8/3596,10/14222,4.500912234561596e-4,0.00918936247889659,0.00838492312118437,BCS1L/UQCC1/UQCC2/UQCRB/SLC25A33/UQCR10/LYRM7/UQCC3,8,123
induced,GO:0031848,protection from non-homologous end joining at telomere,8/3596,10/14222,4.500912234561596e-4,0.00918936247889659,0.00838492312118437,ERCC1/TFIP11/ACD/DCLRE1B/TERF2/TERF2IP/ERCC4/DCLRE1A,8,124
induced,GO:0034551,mitochondrial respiratory chain complex III assembly,8/3596,10/14222,4.500912234561596e-4,0.00918936247889659,0.00838492312118437,BCS1L/UQCC1/UQCC2/UQCRB/SLC25A33/UQCR10/LYRM7/UQCC3,8,125
induced,GO:1904896,ESCRT complex disassembly,8/3596,10/14222,4.500912234561596e-4,0.00918936247889659,0.00838492312118437,VTA1/CHMP2B/CHMP5/VPS4B/CHMP2A/VPS4A/IST1/CHMP1B,8,126
induced,GO:1904903,ESCRT III complex disassembly,8/3596,10/14222,4.500912234561596e-4,0.00918936247889659,0.00838492312118437,VTA1/CHMP2B/CHMP5/VPS4B/CHMP2A/VPS4A/IST1/CHMP1B,8,127
induced,GO:0031398,positive regulation of protein ubiquitination,46/3596,116/14222,4.469234229385951e-4,0.00918936247889659,0.00838492312118437,MYCBP2/CRY1/SPRTN/BIRC3/CUL3/UBE2D1/RBX1/TRIB3/PSMD10/NDFIP2/RNF40/AIMP2/UBE2S/BIRC2/SKP1/UBE3A/GORASP1/CDC20/AVPR2/PIN1/NDFIP1/HSPBP1/PTPN22/UBQLN1/FANCI/BCL10/SKP2/ANGPT1/RNF111/PEF1/PLK1/CENPX/COMMD1/UBE2C/CENPS/SPHK1/UBE2N/NSMCE3/UBE2L3/NHLRC1/TOPORS/CTR9/DDX3X/PDCD6/RASSF5/MAGEA2,46,128
induced,GO:0070911,global genome nucleotide-excision repair,15/3596,26/14222,4.3941885421327023e-4,0.00916235057721286,0.00836027584891765,ERCC1/RBX1/GTF2H1/RAD23B/DDB2/CUL4A/RPS27A/GTF2H2/CETN2/XPC/RNF111/ERCC4/GTF2H4/UBA52/GTF2H5,15,129
induced,GO:0032781,positive regulation of ATPase activity,24/3596,50/14222,4.283953637507681e-4,0.0089642873268844,0.00817955111083598,DNAJA2/ATP1B3/PFN2/DNAJA1/DYNLL1/DNAJB11/MSH2/AHSA1/NAPA/DNAJB6/SSBP1/PFN1/MSH6/DNAJB1/DNAJC1/TOR1AIP1/GTF2H2/HNRNPU/CHTOP/DNAJB4/SETMAR/DNAJC9/GTF2H4/UHRF1,24,130
